10.0826,10.7755,4.07793,-2.39154,
20.1959,10.7833,4.07849,-2.38735,
30.3025,10.7928,4.08336,-2.48225,
40.388,10.806,4.08909,-2.66398,
50.4752,10.8262,4.10579,-2.91057,
60.5529,10.85,4.12579,-3.12515,
70.6417,10.8823,4.15855,-3.31093,
80.7259,10.9301,4.20624,-3.48034,
90.8128,10.9958,4.27102,-3.63651,
100.919,11.0798,4.35424,-3.77843,
111.002,11.1808,4.45562,-3.90749,
121.077,11.3008,4.5769,-4.02422,
131.162,11.4384,4.7183,-4.12931,
141.254,11.5967,4.88203,-4.22397,
151.35,11.7759,5.06763,-4.31068,
161.443,11.9768,5.27645,-4.38797,
171.512,12.1998,5.50827,-4.4574,
181.597,12.4433,5.76231,-4.51844,
191.699,12.706,6.03687,-4.56858,
201.775,12.9859,6.32854,-4.61142,
211.876,13.2682,6.62163,-4.64824,
221.958,13.583,6.9503,-4.68534,
232.04,13.8934,7.2751,-4.71829,
242.142,14.2081,7.60575,-4.74823,
252.214,14.529,7.94307,-4.77461,
262.294,14.8514,8.28544,-4.79701,
272.369,15.1829,8.63278,-4.81483,
282.455,15.5041,8.97037,-4.82948,
292.538,15.8581,9.3411,-4.84221,
302.656,16.1967,9.69752,-4.8491,
312.725,16.538,10.0519,-4.85245,
322.82,16.8719,10.3994,-4.85501,
332.918,17.1831,10.7246,-4.85823,
343.02,17.5046,11.0647,-4.86081,
353.096,17.8082,11.3828,-4.86159,
363.164,18.0934,11.6866,-4.86341,
373.26,18.3693,11.9801,-4.86471,
383.334,18.6167,12.2465,-4.86643,
393.431,18.8803,12.527,-4.86773,
403.513,19.1059,12.77,-4.87089,
413.602,19.3437,13.0248,-4.87324,
423.688,19.5542,13.2525,-4.87822,
433.772,19.7591,13.4737,-4.88119,
443.862,19.9471,13.6789,-4.88512,
453.98,20.1197,13.8686,-4.88847,
464.049,20.2915,14.0587,-4.89232,
474.125,20.4489,14.234,-4.89601,
484.203,20.5941,14.3961,-4.8999,
494.309,20.7318,14.5514,-4.90211,
