10.0736,42.8747,0.0413901,-7.12373,
20.1648,43.1082,-0.215219,-7.12893,
30.252,43.3195,-0.444721,-7.19443,
40.3605,43.5287,-0.66236,-7.36323,
50.4561,43.6987,-0.842417,-7.62516,
60.5146,43.8594,-1.01268,-7.93773,
70.6158,43.9906,-1.16151,-8.24566,
80.7069,44.1246,-1.31349,-8.54207,
90.7913,44.233,-1.45043,-8.84409,
100.876,44.3305,-1.57475,-9.15254,
110.978,44.3999,-1.68351,-9.46336,
121.063,44.45,-1.77629,-9.77697,
131.152,44.4676,-1.85387,-10.0915,
141.22,44.4662,-1.91586,-10.406,
151.307,44.4343,-1.96285,-10.7222,
161.41,44.3836,-1.99346,-11.0403,
171.512,44.2942,-2.00875,-11.3554,
181.597,44.1906,-2.00666,-11.6756,
191.702,44.0457,-1.99,-11.9915,
201.798,43.8809,-1.95845,-12.3039,
211.877,43.688,-1.91521,-12.616,
221.968,43.4852,-1.86022,-12.9292,
232.076,43.2729,-1.80104,-13.2295,
242.182,43.0357,-1.72378,-13.5556,
252.28,42.7917,-1.64774,-13.8653,
262.369,42.536,-1.55772,-14.1756,
272.443,42.2704,-1.46513,-14.4851,
282.518,42.0012,-1.36637,-14.7788,
292.642,41.7013,-1.25747,-15.0973,
302.729,41.4017,-1.14359,-15.4013,
312.817,41.0972,-1.02843,-15.7069,
322.915,40.7765,-0.897871,-16.0139,
332.986,40.4703,-0.78003,-16.3055,
343.076,40.12,-0.6359,-16.6218,
353.163,39.7873,-0.505169,-16.9248,
363.261,39.4378,-0.359653,-17.2291,
373.341,39.0902,-0.21861,-17.5342,
383.438,38.7419,-0.0712405,-17.8269,
393.522,38.3673,0.083853,-18.1439,
403.58,37.9972,0.241923,-18.4397,
413.682,37.6338,0.394064,-18.7099,
423.75,37.2584,0.55476,-18.9496,
433.847,36.8887,0.710375,-19.1542,
443.945,36.4586,0.893649,-19.355,
454.03,36.0444,1.06439,-19.5272,
464.113,35.621,1.24446,-19.6873,
474.214,35.2065,1.41842,-19.8318,
484.286,34.783,1.60508,-19.9661,
494.374,34.3665,1.78787,-20.0855,
504.484,33.9369,1.97935,-20.1914,
514.57,33.5039,2.17248,-20.2871,
524.662,33.0609,2.37152,-20.37,
534.732,32.6153,2.57158,-20.4458,
544.822,32.1659,2.77623,-20.5129,
554.911,31.7218,2.9781,-20.5733,
564.983,31.2583,3.19461,-20.6316,
575.064,30.8259,3.39481,-20.6803,
585.148,30.338,3.62458,-20.7298,
595.237,29.8782,3.83972,-20.7702,
605.329,29.4056,4.06335,-20.8076,
615.431,28.9398,4.28319,-20.841,
625.507,28.4835,4.50065,-20.8703,
635.62,27.9928,4.7351,-20.9,
645.703,27.5141,4.96567,-20.9252,
655.789,27.0383,5.19566,-20.949,
665.864,26.5488,5.43435,-20.9713,
675.927,26.0865,5.6602,-20.9882,
686.005,25.5709,5.9136,-21.0063,
696.094,25.0851,6.15344,-21.0196,
706.173,24.5851,6.40211,-21.0346,
716.259,24.0926,6.64831,-21.0471,
726.364,23.5927,6.8994,-21.0578,
736.471,23.0941,7.15112,-21.0709,
746.532,22.6104,7.39642,-21.0811,
756.626,22.0892,7.66215,-21.0936,
766.731,21.5809,7.92225,-21.1037,
776.832,21.079,8.18112,-21.1121,
786.915,20.5693,8.44524,-21.1183,
797.031,20.0614,8.71027,-21.1271,
807.128,19.5469,8.97994,-21.1356,
817.202,19.0593,9.23836,-21.1401,
827.316,18.5202,9.52435,-21.1481,
837.413,18.0093,9.79869,-21.151,
847.479,17.4838,10.0803,-21.1595,
857.57,16.9689,10.3605,-21.1623,
867.658,16.4411,10.6478,-21.1707,
877.715,15.9237,10.9341,-21.1735,
887.795,15.399,11.2255,-21.1761,
897.883,14.8773,11.5182,-21.1804,
907.977,14.3446,11.8177,-21.1873,
918.076,13.8205,12.1167,-21.1902,
928.152,13.2926,12.4194,-21.1926,
938.229,12.77,12.7232,-21.1941,
948.328,12.2416,13.0317,-21.1963,
958.405,11.7185,13.3417,-21.1969,
968.496,11.2107,13.6454,-21.1997,
978.567,10.6672,13.9761,-21.2008,
988.665,10.1394,14.2993,-21.2027,
998.741,9.63987,14.6102,-21.1992,
1008.81,9.09769,14.9494,-21.1951,
1018.91,8.59056,15.2714,-21.1888,
1028.99,8.09359,15.5894,-21.1858,
1039.1,7.62082,15.8982,-21.1828,
1049.19,7.16382,16.2011,-21.1812,
1059.28,6.73442,16.4928,-21.1776,
1069.36,6.31557,16.7778,-21.1791,
1079.45,5.92479,17.0491,-21.1747,
1089.54,5.54527,17.3119,-21.1729,
1099.64,5.20412,17.551,-21.1719,
1109.73,4.85272,17.7978,-21.1689,
1119.83,4.53953,18.0208,-21.1673,
1129.9,4.24349,18.232,-21.1674,
1139.99,3.9728,18.4282,-21.168,
1150.09,3.71874,18.6118,-21.1703,
1160.2,3.48794,18.7818,-21.1716,
1170.28,3.28111,18.9336,-21.1713,
1180.36,3.07631,19.0857,-21.1738,
1190.46,2.89248,19.2195,-21.1772,
1200.57,2.72693,19.3431,-21.1762,
1210.63,2.57343,19.4554,-21.1759,
1220.75,2.44032,19.555,-21.1761,
1230.85,2.30872,19.6527,-21.1754,
1240.95,2.19573,19.7387,-21.175,
1251.03,2.09353,19.8144,-21.1763,
1261.14,2.00295,19.8842,-21.1757,
1271.22,1.92554,19.9425,-21.1747,
1281.29,1.85175,19.9995,-21.1756,
1291.37,1.79046,20.0458,-21.1763,
1301.48,1.73707,20.0881,-21.1767,
1311.57,1.69294,20.1221,-21.1775,
1321.68,1.65597,20.1536,-21.176,
1331.77,1.62771,20.1769,-21.1774,
1341.88,1.60404,20.1998,-21.1759,
1351.94,1.58944,20.2138,-21.1788,
1362.01,1.57851,20.2277,-21.179,
1372.13,1.57568,20.2352,-21.1796,
1382.24,1.5758,20.2424,-21.1795,
1392.33,1.58286,20.2439,-21.18,
1402.42,1.59236,20.2452,-21.18,
1412.49,1.60754,20.2421,-21.1783,
1422.6,1.62586,20.2373,-21.1784,
1432.67,1.64907,20.2286,-21.1777,
1442.79,1.67218,20.2211,-21.1773,
1452.87,1.69958,20.2096,-21.1762,
1462.97,1.72858,20.1979,-21.1785,
1473.08,1.76064,20.184,-21.1774,
1483.17,1.79287,20.1705,-21.178,
1493.26,1.83023,20.1532,-21.1795,
1503.37,1.86571,20.1382,-21.1812,
1513.45,1.90579,20.1195,-21.183,
1523.5,1.94323,20.1031,-21.1821,
1533.61,1.9849,20.0832,-21.1807,
1543.71,2.02401,20.0655,-21.1781,
1553.81,2.06645,20.0449,-21.1767,
1563.89,2.10647,20.0259,-21.1758,
1573.96,2.15099,20.0042,-21.178,
1584.04,2.19159,19.9852,-21.1775,
1594.11,2.23556,19.9632,-21.1776,
1604.19,2.27607,19.9434,-21.1769,
1614.29,2.31907,19.9221,-21.1756,
1624.38,2.36096,19.9018,-21.1778,
1634.46,2.40484,19.8803,-21.1794,
1644.55,2.44497,19.8615,-21.1806,
1654.62,2.48822,19.8411,-21.1823,
1664.7,2.52773,19.8229,-21.1826,
1674.79,2.57092,19.8026,-21.1862,
1684.89,2.60956,19.7847,-21.1856,
1695,2.65042,19.7656,-21.1853,
1705.09,2.68811,19.7478,-21.1849,
1715.17,2.72786,19.7286,-21.185,
1725.27,2.76464,19.7108,-21.1856,
1735.34,2.80363,19.6922,-21.1872,
1745.45,2.83948,19.6751,-21.1877,
1755.54,2.87754,19.6577,-21.1897,
1765.64,2.91101,19.6421,-21.1892,
1775.75,2.94715,19.6258,-21.1913,
1785.85,2.98016,19.6107,-21.1921,
1795.95,3.01373,19.5961,-21.1944,
1806.05,3.04384,19.5827,-21.1958,
1816.16,3.07465,19.5693,-21.1984,
1826.25,3.10248,19.5565,-21.2003,
1836.35,3.13186,19.5434,-21.2031,
1846.44,3.15939,19.5311,-21.2074,
1856.52,3.18793,19.5185,-21.2101,
1866.63,3.21372,19.5065,-21.2112,
1876.71,3.24054,19.494,-21.21,
1886.78,3.26612,19.4817,-21.2129,
1896.86,3.29207,19.4697,-21.2118,
1906.95,3.31656,19.4581,-21.2148,
1917.06,3.34183,19.4468,-21.2158,
1927.15,3.36381,19.4359,-21.2137,
1937.25,3.38722,19.4252,-21.2146,
1947.34,3.4083,19.4147,-21.215,
1957.42,3.43058,19.4049,-21.2164,
1967.52,3.45047,19.3952,-21.2156,
1977.6,3.47132,19.3858,-21.2168,
1987.7,3.49017,19.3766,-21.2175,
1997.79,3.51058,19.3678,-21.2184,
2007.9,3.52868,19.3585,-21.2176,
2017.99,3.54756,19.3501,-21.2185,
2028.1,3.56393,19.3413,-21.2188,
2038.18,3.58089,19.3334,-21.2202,
2048.27,3.5957,19.3249,-21.2209,
2058.35,3.61123,19.3178,-21.2221,
2068.44,3.62513,19.3103,-21.2206,
2078.52,3.63966,19.3038,-21.2215,
