10.0952,43.8098,26.4436,-15.9641,
20.1949,43.818,26.4311,-15.9582,
30.2864,43.8255,26.4181,-15.9161,
40.3629,43.8315,26.4102,-15.8301,
50.4689,43.8307,26.4078,-15.7181,
60.5508,43.8183,26.4181,-15.6106,
70.6573,43.7922,26.4388,-15.5047,
80.7281,43.751,26.4743,-15.3995,
90.839,43.6983,26.5195,-15.2984,
100.943,43.6227,26.5874,-15.1907,
111.025,43.5332,26.6683,-15.0864,
121.117,43.4241,26.7689,-14.9825,
131.192,43.2967,26.887,-14.8788,
141.284,43.1476,27.0262,-14.7759,
151.376,42.9788,27.1845,-14.6732,
161.46,42.7946,27.3573,-14.5769,
171.537,42.5758,27.565,-14.4724,
181.617,42.3407,27.7875,-14.3733,
191.72,42.0879,28.0297,-14.2725,
201.793,41.8093,28.2935,-14.1718,
211.881,41.5178,28.5731,-14.0659,
221.979,41.2069,28.8674,-13.9594,
232.046,40.8857,29.1731,-13.8531,
242.13,40.5582,29.4867,-13.7449,
252.217,40.2262,29.8077,-13.6386,
262.306,39.8909,30.1336,-13.5316,
272.395,39.5506,30.4652,-13.4253,
282.475,39.2055,30.8008,-13.317,
292.544,38.8542,31.1403,-13.2103,
302.645,38.4973,31.4821,-13.1023,
312.703,38.1351,31.8302,-12.9938,
322.791,37.7688,32.1784,-12.8859,
332.886,37.3992,32.5309,-12.7777,
342.961,37.0257,32.8817,-12.6704,
353.045,36.6493,33.2396,-12.5604,
363.115,36.2687,33.5939,-12.4532,
373.232,35.8853,33.9551,-12.3436,
383.334,35.5131,34.2987,-12.2405,
393.425,35.1075,34.6768,-12.1274,
403.519,34.7135,35.038,-12.0203,
413.604,34.3173,35.4026,-11.9136,
423.698,33.9174,35.7658,-11.8078,
433.769,33.5144,36.1329,-11.7009,
443.83,33.1075,36.4982,-11.5951,
453.921,32.6958,36.8682,-11.4878,
464.003,32.2811,37.2361,-11.3819,
474.087,31.8626,37.6074,-11.276,
484.171,31.4414,37.9777,-11.1701,
494.248,31.0149,38.3518,-11.0637,
504.339,30.5856,38.7247,-10.958,
514.418,30.1514,39.1005,-10.853,
524.488,29.7141,39.4767,-10.7445,
534.56,29.2929,39.8359,-10.6375,
544.622,28.8408,40.2182,-10.5192,
554.711,28.4157,40.5765,-10.4056,
564.782,28.006,40.9228,-10.2922,
574.882,27.6129,41.2575,-10.1787,
584.982,27.256,41.5625,-10.0702,
595.062,26.8987,41.8691,-9.95209,
605.157,26.5718,42.1487,-9.84042,
615.228,26.2613,42.4116,-9.74061,
625.329,25.9669,42.6596,-9.65131,
635.44,25.7013,42.8819,-9.57426,
645.524,25.4299,43.1097,-9.50052,
655.607,25.1834,43.3151,-9.43629,
665.7,24.95,43.5091,-9.37954,
675.811,24.7269,43.6915,-9.32959,
685.908,24.5149,43.8629,-9.28516,
