10.076,12.9603,39.7342,-12.7646,
20.1609,13.0385,39.9119,-12.7611,
30.2779,13.1227,40.1132,-12.6921,
40.3806,13.1763,40.2322,-12.6127,
50.4649,13.2319,40.3691,-12.5036,
60.5881,13.2899,40.4974,-12.3784,
70.6643,13.3188,40.5667,-12.2958,
80.7679,13.3532,40.6364,-12.1748,
90.8408,13.3652,40.6655,-12.0934,
100.961,13.3739,40.6744,-11.9931,
111.069,13.3673,40.6515,-11.8749,
121.156,13.3583,40.6101,-11.7982,
131.269,13.3233,40.5203,-11.6817,
141.358,13.286,40.4098,-11.5864,
151.446,13.235,40.2719,-11.4915,
161.543,13.174,40.1008,-11.3966,
171.639,13.1005,39.898,-11.3031,
181.722,13.0185,39.6609,-11.2104,
191.81,12.923,39.395,-11.115,
201.896,12.8206,39.1001,-11.0164,
212,12.7068,38.7854,-10.9155,
222.101,12.5895,38.4519,-10.8134,
232.226,12.4644,38.1068,-10.7118,
242.314,12.3385,37.7495,-10.6099,
252.397,12.2039,37.3857,-10.5069,
262.485,12.0737,37.0107,-10.4044,
272.592,11.9353,36.6305,-10.3013,
282.661,11.7976,36.2425,-10.1981,
292.758,11.6548,35.8506,-10.0936,
302.859,11.5129,35.4523,-9.98957,
312.953,11.3667,35.0504,-9.88563,
323.056,11.2242,34.6489,-9.78295,
333.146,11.0845,34.2628,-9.68138,
343.242,10.9465,33.868,-9.58107,
353.332,10.8083,33.4839,-9.47989,
363.408,10.67,33.0899,-9.37829,
373.488,10.5309,32.7006,-9.27607,
383.589,10.3908,32.3036,-9.1728,
393.683,10.2502,31.9022,-9.07137,
403.773,10.1082,31.494,-8.96891,
413.841,9.96424,31.0849,-8.86637,
423.93,9.81878,30.6644,-8.76351,
434.034,9.67205,30.2429,-8.66058,
444.146,9.52404,29.8102,-8.55694,
454.276,9.37494,29.376,-8.45333,
464.36,9.22418,28.9314,-8.3486,
474.439,9.07218,28.485,-8.24402,
484.528,8.91865,28.0288,-8.13879,
494.641,8.76367,27.5718,-8.03306,
504.762,8.60669,27.102,-7.92894,
514.869,8.44876,26.6317,-7.82278,
524.954,8.28872,26.151,-7.71774,
535.06,8.12773,25.6692,-7.61027,
545.159,7.96431,25.1786,-7.50394,
555.267,7.79975,24.6863,-7.39491,
565.342,7.63331,24.1865,-7.28786,
575.41,7.46564,23.6836,-7.17891,
585.486,7.29619,23.1753,-7.0701,
595.591,7.12567,22.6631,-6.96054,
605.679,6.95373,22.1465,-6.85114,
615.769,6.78067,21.6271,-6.74446,
625.871,6.60612,21.1028,-6.63743,
635.967,6.4302,20.5731,-6.52994,
646.039,6.25175,20.0398,-6.42382,
656.135,6.07233,19.5004,-6.31499,
666.255,5.88999,18.9597,-6.20764,
676.357,5.70712,18.4134,-6.09802,
686.443,5.52134,17.8665,-5.99041,
696.551,5.3351,17.315,-5.88276,
706.641,5.14523,16.7605,-5.78269,
716.757,4.95361,16.2035,-5.69125,
726.847,4.76032,15.6506,-5.60685,
736.958,4.56795,15.1055,-5.52924,
747.041,4.37737,14.5715,-5.45636,
757.138,4.19011,14.0523,-5.39095,
767.248,4.00572,13.5522,-5.33222,
777.349,3.82619,13.0662,-5.2789,
787.441,3.65041,12.6022,-5.2326,
797.563,3.47915,12.1514,-5.19051,
807.68,3.31304,11.7251,-5.15394,
817.782,3.15293,11.3134,-5.12069,
827.882,2.99857,10.9283,-5.09153,
837.985,2.8516,10.5592,-5.06553,
848.074,2.7113,10.2176,-5.04367,
858.15,2.57949,9.8917,-5.0245,
868.247,2.45435,9.59172,-5.00799,
