10.0841,7.16898,8.30266,-5.11836,
20.1665,7.17015,8.29612,-5.12167,
30.2431,7.16787,8.28986,-5.15346,
40.3192,7.16605,8.28322,-5.23642,
50.4154,7.15607,8.27713,-5.32676,
60.4997,7.13682,8.2714,-5.40359,
70.5849,7.10225,8.26537,-5.47147,
80.6817,7.05152,8.25852,-5.534,
90.7732,6.97295,8.25123,-5.59604,
100.862,6.88058,8.24393,-5.65162,
110.954,6.76199,8.23683,-5.70112,
121.063,6.62919,8.22992,-5.74628,
131.154,6.46182,8.22249,-5.7912,
141.241,6.26854,8.21557,-5.83172,
151.324,6.06034,8.20943,-5.86292,
161.41,5.8181,8.20409,-5.88672,
171.491,5.55161,8.19972,-5.90832,
181.578,5.29032,8.19711,-5.92521,
191.668,5.00998,8.19471,-5.94217,
201.77,4.74792,8.19461,-5.96094,
211.857,4.47855,8.19524,-5.97862,
221.944,4.22433,8.19719,-5.99034,
232.04,3.95851,8.19884,-5.99962,
242.124,3.67392,8.2029,-6.00894,
252.215,3.42208,8.20563,-6.01598,
262.304,3.1514,8.20928,-6.02225,
272.407,2.89778,8.21165,-6.02614,
282.498,2.64664,8.21456,-6.02947,
292.58,2.40906,8.21601,-6.03333,
302.671,2.16854,8.21783,-6.03777,
312.759,1.95933,8.21829,-6.04136,
322.839,1.73274,8.21929,-6.0473,
332.924,1.52479,8.21879,-6.05194,
343.015,1.33206,8.21808,-6.05573,
353.112,1.14895,8.21683,-6.05978,
