10.0934,-0.0779465,-0.193268,-3.94188,
20.1835,-0.0729267,-0.189554,-3.94309,
30.2651,-0.0694651,-0.186239,-3.97186,
40.3507,-0.0634582,-0.175857,-4.06946,
50.4383,-0.059291,-0.159566,-4.15987,
60.5252,-0.054798,-0.132705,-4.23566,
70.6169,-0.0516253,-0.0988235,-4.29277,
80.7141,-0.0460281,-0.0224266,-4.37252,
90.8036,-0.0414503,0.0655827,-4.43107,
100.88,-0.0355543,0.174425,-4.48179,
110.954,-0.030697,0.283053,-4.51962,
121.059,-0.0223855,0.489644,-4.57339,
131.146,-0.0169914,0.684594,-4.61172,
141.238,-0.00877102,0.907928,-4.64451,
151.332,-0.00141051,1.17297,-4.67244,
161.425,0.00742875,1.40318,-4.68988,
171.51,0.0187076,1.75647,-4.71269,
181.596,0.0299169,2.04285,-4.7296,
191.692,0.041208,2.36001,-4.74572,
201.769,0.0566108,2.65298,-4.75846,
211.856,0.0695186,2.94744,-4.77137,
221.949,0.084992,3.24205,-4.78319,
232.027,0.0978291,3.51931,-4.79337,
242.121,0.113203,3.77429,-4.80089,
252.206,0.126581,4.04349,-4.80787,
262.29,0.138006,4.28223,-4.81519,
272.366,0.148366,4.50993,-4.82206,
282.454,0.158594,4.74303,-4.82965,
292.535,0.166733,4.94301,-4.83623,
302.626,0.174046,5.14753,-4.84321,
312.708,0.179256,5.33544,-4.84913,
322.814,0.183583,5.513,-4.85369,
332.906,0.186264,5.68009,-4.85685,
342.993,0.188019,5.83714,-4.86033,
353.079,0.18789,5.98061,-4.86416,
