10.0862,-0.491037,-0.587072,-6.97466,
20.1735,-0.476698,-0.569022,-6.97502,
30.2663,-0.463876,-0.553136,-6.97551,
40.3444,-0.448336,-0.53351,-6.97505,
50.4399,-0.430082,-0.5131,-6.97531,
60.5402,-0.390667,-0.472663,-6.97643,
70.6383,-0.338476,-0.425179,-6.97844,
80.7134,-0.283089,-0.377181,-6.98125,
90.7985,-0.189797,-0.3001,-6.9856,
100.884,-0.0854225,-0.216109,-6.98966,
110.973,0.0275369,-0.12689,-6.99426,
121.056,0.131522,-0.0456511,-6.9974,
131.149,0.311789,0.0918514,-7.00262,
141.233,0.491853,0.227987,-7.00699,
151.327,0.692883,0.375929,-7.01166,
161.407,0.920287,0.543392,-7.01611,
171.485,1.1648,0.717498,-7.01879,
181.568,1.43952,0.913405,-7.01723,
191.666,1.72668,1.11187,-7.01275,
201.755,2.0248,1.31994,-7.00644,
211.834,2.33215,1.53016,-7.0004,
221.918,2.65178,1.75419,-6.9945,
232.011,2.96252,1.96858,-6.98981,
242.099,3.25933,2.18044,-6.98552,
252.198,3.57083,2.39563,-6.98033,
262.277,3.87768,2.61388,-6.97562,
272.362,4.18774,2.8274,-6.9702,
282.45,4.47462,3.02992,-6.96535,
292.541,4.77454,3.23851,-6.96006,
302.617,5.05431,3.43846,-6.95574,
312.696,5.34355,3.64403,-6.9522,
322.776,5.60409,3.83365,-6.95085,
332.858,5.86681,4.02517,-6.94917,
342.935,6.10698,4.20433,-6.94916,
353.035,6.34747,4.3847,-6.94982,
363.117,6.56487,4.55108,-6.95191,
373.199,6.78145,4.71883,-6.95445,
383.276,6.96919,4.86657,-6.9569,
393.346,7.16807,5.02488,-6.95967,
403.442,7.34445,5.16697,-6.96256,
