10.0972,-0.392122,3.71146,-6.05284,
20.1888,-0.382451,3.71837,-6.08135,
30.2816,-0.36471,3.72638,-6.18263,
40.382,-0.345974,3.73026,-6.25948,
50.4664,-0.309449,3.72744,-6.35854,
60.5714,-0.259938,3.71836,-6.43111,
70.6434,-0.209062,3.70512,-6.48312,
80.7314,-0.114709,3.67984,-6.55195,
90.837,-0.0258675,3.65308,-6.60332,
100.936,0.0662268,3.62495,-6.65004,
111.031,0.163805,3.59226,-6.69534,
121.115,0.237977,3.56581,-6.7252,
131.215,0.354414,3.52308,-6.76902,
141.297,0.449736,3.48762,-6.80057,
151.397,0.54283,3.45135,-6.82972,
161.483,0.635042,3.41536,-6.85545,
171.562,0.725097,3.38053,-6.88156,
181.65,0.811088,3.3478,-6.9039,
191.75,0.896875,3.31379,-6.92368,
201.835,0.980524,3.28199,-6.94148,
