10.1067,2.57961,7.02094,-4.13735,
20.2062,2.58801,7.01848,-4.12811,
30.3128,2.59827,7.01543,-4.09081,
40.4302,2.61259,7.01144,-4.05249,
50.523,2.63839,7.00509,-4.01553,
60.6187,2.67874,6.99715,-3.98035,
70.7101,2.73188,6.98674,-3.94731,
80.8243,2.812,6.97188,-3.91063,
90.9133,2.90603,6.95489,-3.87437,
101.018,3.02037,6.93334,-3.83942,
111.135,3.16665,6.90542,-3.80221,
121.239,3.32054,6.87636,-3.76461,
131.339,3.50814,6.84113,-3.72161,
141.442,3.69164,6.8075,-3.68034,
151.542,3.89285,6.76913,-3.63749,
161.64,4.09547,6.72915,-3.59263,
171.704,4.28395,6.6907,-3.5525,
181.781,4.49363,6.64741,-3.50704,
191.861,4.69593,6.60456,-3.46361,
201.953,4.88802,6.5637,-3.42279,
212.066,5.09617,6.51983,-3.37882,
222.184,5.29646,6.47783,-3.33595,
232.262,5.49868,6.43578,-3.29253,
242.346,5.68471,6.39772,-3.25152,
252.436,5.87204,6.3595,-3.20951,
262.514,6.05444,6.32245,-3.16739,
272.601,6.23075,6.28726,-3.12595,
282.695,6.40101,6.25359,-3.08518,
292.788,6.5643,6.22185,-3.04405,
302.892,6.72108,6.19192,-3.00378,
312.97,6.8704,6.16395,-2.96383,
323.059,7.01612,6.13707,-2.92336,
333.158,7.1461,6.11354,-2.8865,
343.267,7.28,6.08976,-2.84503,
353.361,7.40023,6.06908,-2.80773,
